,DISEASE/TRAIT,CHR_ID,CHR_POS,CONTEXT,INTERGENIC
75713,Blood protein levels,11,20937848,missense_variant,0.0
75714,Blood protein levels,10,5974929,intron_variant,0.0
75715,Blood protein levels,10,5973234,intron_variant,0.0
75716,Blood protein levels,10,5973021,intron_variant,0.0
75717,Blood protein levels,17,66228657,intron_variant,0.0
75718,Blood protein levels,17,66218152,intron_variant,0.0
75719,Blood protein levels,13,46788249,intron_variant,0.0
75720,Blood protein levels,14,24632954,missense_variant,0.0
75721,Blood protein levels,14,24632954,missense_variant,0.0
75722,Blood protein levels,9,133042357,intron_variant,0.0
75723,Blood protein levels,17,36000884,intron_variant,0.0
75724,Blood protein levels,17,36032936,intergenic_variant,0.0
75725,Blood protein levels,17,36032415,intergenic_variant,0.0
75726,Blood protein levels,22,37066896,missense_variant,0.0
75727,Blood protein levels,2,224038180,intron_variant,0.0
75728,Blood protein levels,2,224036103,intron_variant,0.0
75729,Blood protein levels,1,204842990,intron_variant,0.0
75730,Blood protein levels,5,157055658,intron_variant,0.0
75733,Blood protein levels,11,125828759,intergenic_variant,0.0
75736,Blood protein levels,18,62387624,3_prime_UTR_variant,0.0
75738,Blood protein levels,17,19742625,missense_variant,0.0
75739,Blood protein levels,19,15475861,missense_variant,0.0
75741,Blood protein levels,19,10291455,intron_variant,0.0
75742,Blood protein levels,19,10291455,intron_variant,0.0
75743,Blood protein levels,9,136946407,intron_variant,0.0
75747,Blood protein levels,6,32579417,intron_variant,0.0
75748,Blood protein levels,6,31303299,intron_variant,0.0
75750,Blood protein levels,6,32062923,intron_variant,0.0
75751,Blood protein levels,6,32160617,intron_variant,0.0
75762,Blood protein levels,6,32643544,3_prime_UTR_variant,0.0
75763,Blood protein levels,6,32661139,intron_variant,0.0
75767,Blood protein levels,1,169541142,synonymous_variant,0.0
75768,Blood protein levels,1,169541142,synonymous_variant,0.0
75769,Blood protein levels,17,68659675,intron_variant,0.0
75770,Blood protein levels,6,31382067,intergenic_variant,0.0
75771,Blood protein levels,6,31966200,intron_variant,0.0
75774,Blood protein levels,16,72110275,intron_variant,0.0
75775,Blood protein levels,16,72110275,intron_variant,0.0
75776,Blood protein levels,1,169545552,intron_variant,0.0
75777,Blood protein levels,1,169515529,missense_variant,0.0
75778,Blood protein levels,6,49622060,intron_variant,0.0
75779,Blood protein levels,6,35783795,intron_variant,0.0
75780,Blood protein levels,6,122804266,intron_variant,0.0
75781,Blood protein levels,8,27953109,intron_variant,0.0
75782,Blood protein levels,6,95583235,intron_variant,0.0
75783,Blood protein levels,9,133269992,intron_variant,0.0
75786,Blood protein levels,14,94290413,missense_variant,0.0
75787,Blood protein levels,14,94290413,missense_variant,0.0
75791,Blood protein levels,1,38878383,intron_variant,0.0
75792,Blood protein levels,1,52607725,intron_variant,0.0
75794,Blood protein levels,6,31956550,intron_variant,0.0
75795,Blood protein levels,6,32372007,intron_variant,0.0
75796,Blood protein levels,13,46067114,intron_variant,0.0
75797,Blood protein levels,13,46067128,intron_variant,0.0
75798,Blood protein levels,13,113205807,intron_variant,0.0
75799,Blood protein levels,13,46076973,intron_variant,0.0
75801,Blood protein levels,22,22908302,intergenic_variant,0.0
75802,Blood protein levels,22,22224015,non_coding_transcript_exon_variant,0.0
75803,Blood protein levels,22,23580365,intergenic_variant,0.0
75804,Blood protein levels,11,116778201,3_prime_UTR_variant,0.0
75805,Blood protein levels,8,133490905,intron_variant,0.0
75806,Blood protein levels,1,169516903,intron_variant,0.0
75807,Blood protein levels,17,28386951,intron_variant,0.0
75808,Blood protein levels,17,28386951,intron_variant,0.0
75809,Blood protein levels,17,28386951,intron_variant,0.0
75810,Blood protein levels,17,28386951,intron_variant,0.0
75811,Blood protein levels,17,28386951,intron_variant,0.0
75812,Blood protein levels,17,28386951,intron_variant,0.0
75813,Blood protein levels,17,28386951,intron_variant,0.0
75814,Blood protein levels,17,28386951,intron_variant,0.0
75815,Blood protein levels,17,28386951,intron_variant,0.0
75816,Blood protein levels,17,28386951,intron_variant,0.0
75817,Blood protein levels,17,28386951,intron_variant,0.0
75818,Blood protein levels,17,28386951,intron_variant,0.0
75819,Blood protein levels,17,28386951,intron_variant,0.0
75820,Blood protein levels,17,28386951,intron_variant,0.0
75821,Blood protein levels,17,28386951,intron_variant,0.0
75822,Blood protein levels,17,28386951,intron_variant,0.0
75823,Blood protein levels,17,28386951,intron_variant,0.0
75825,Blood protein levels,1,205058433,3_prime_UTR_variant,0.0
75826,Blood protein levels,7,100638579,intron_variant,0.0
75827,Blood protein levels,14,105753554,intergenic_variant,0.0
75828,Blood protein levels,3,142933217,non_coding_transcript_exon_variant,0.0
75829,Blood protein levels,3,188397894,intron_variant,0.0
75830,Blood protein levels,3,105565201,intron_variant,0.0
75831,Blood protein levels,3,48715716,intron_variant,0.0
75832,Blood protein levels,3,3096098,intron_variant,0.0
75833,Blood protein levels,3,186672039,intron_variant,0.0
75834,Blood protein levels,3,194342882,intron_variant,0.0
75835,Blood protein levels,3,49840152,intron_variant,0.0
75836,Blood protein levels,3,98959329,intron_variant,0.0
75837,Blood protein levels,6,31588932,3_prime_UTR_variant,0.0
75838,Blood protein levels,3,186663236,intron_variant,0.0
75839,Blood protein levels,17,50547162,5_prime_UTR_variant,0.0
75840,Blood protein levels,17,66136728,intron_variant,0.0
75841,Blood protein levels,17,76678775,intron_variant,0.0
75842,Blood protein levels,17,35985301,5_prime_UTR_variant,0.0
75843,Blood protein levels,18,27129640,intron_variant,0.0
75844,Blood protein levels,18,31666244,intron_variant,0.0
75845,Blood protein levels,4,75927078,intron_variant,0.0
75846,Paternal history of Alzheimer's disease,2,127135234,regulatory_region_variant,0.0
75848,Family history of Alzheimer's disease,1,207577223,intron_variant,0.0
75849,Family history of Alzheimer's disease,2,127135234,regulatory_region_variant,0.0
75850,Family history of Alzheimer's disease,7,100334426,intron_variant,0.0
75853,Family history of Alzheimer's disease,19,44903416,3_prime_UTR_variant,0.0
75854,Family history of Alzheimer's disease,1,207612944,intron_variant,0.0
75855,Family history of Alzheimer's disease,7,100374211,missense_variant,0.0
75856,Family history of Alzheimer's disease,8,27337604,intron_variant,0.0
75857,Family history of Alzheimer's disease,8,27462330,intron_variant,0.0
75858,Family history of Alzheimer's disease,8,27607412,intron_variant,0.0
75859,Family history of Alzheimer's disease,11,60161199,regulatory_region_variant,0.0
75861,Family history of Alzheimer's disease,14,92470346,intron_variant,0.0
75863,Family history of Alzheimer's disease,17,5233752,intron_variant,0.0
75865,Family history of Alzheimer's disease,19,44516798,intron_variant,0.0
75867,Family history of Alzheimer's disease,19,44646342,intron_variant,0.0
75868,Family history of Alzheimer's disease,19,44658298,intron_variant,0.0
75869,Family history of Alzheimer's disease,19,44698782,intron_variant,0.0
75870,Family history of Alzheimer's disease,19,44717621,intron_variant,0.0
75871,Family history of Alzheimer's disease,19,44719517,regulatory_region_variant,0.0
75872,Family history of Alzheimer's disease,19,44723891,regulatory_region_variant,0.0
75873,Family history of Alzheimer's disease,19,44747899,non_coding_transcript_exon_variant,0.0
75874,Family history of Alzheimer's disease,19,44799694,intron_variant,0.0
75876,Family history of Alzheimer's disease,19,44820881,intron_variant,0.0
75881,Family history of Alzheimer's disease,19,44848259,intron_variant,0.0
75882,Family history of Alzheimer's disease,19,44854682,intron_variant,0.0
75883,Family history of Alzheimer's disease,19,44857231,intron_variant,0.0
75884,Family history of Alzheimer's disease,19,44876259,intron_variant,0.0
75885,Family history of Alzheimer's disease,19,44878777,3_prime_UTR_variant,0.0
75886,Family history of Alzheimer's disease,19,44892009,intron_variant,0.0
75887,Family history of Alzheimer's disease,19,44902242,3_prime_UTR_variant,0.0
75889,Family history of Alzheimer's disease,19,44908822,missense_variant,0.0
75891,Family history of Alzheimer's disease,19,44917843,intron_variant,0.0
75896,Family history of Alzheimer's disease,19,45040497,non_coding_transcript_exon_variant,0.0
75897,Family history of Alzheimer's disease,19,45045877,intron_variant,0.0
75898,Family history of Alzheimer's disease,19,45049329,intron_variant,0.0
75899,Family history of Alzheimer's disease,19,45077114,intron_variant,0.0
75900,Family history of Alzheimer's disease,19,45098343,intron_variant,0.0
75901,Family history of Alzheimer's disease,19,45102050,intron_variant,0.0
75902,Family history of Alzheimer's disease,19,45128558,intron_variant,0.0
75904,Family history of Alzheimer's disease,19,45226017,intron_variant,0.0
75905,Family history of Alzheimer's disease,19,45231493,intron_variant,0.0
75906,Family history of Alzheimer's disease,1,207518704,intron_variant,0.0
75907,Family history of Alzheimer's disease,7,100406823,intron_variant,0.0
75908,Family history of Alzheimer's disease,8,27610169,intron_variant,0.0
75909,Neuropathic pain in head and neck cancer,7,2294751,intron_variant,0.0
75910,Neuropathic pain in head and neck cancer,19,7634461,intron_variant,0.0
75912,Neuropathic pain in head and neck cancer,15,60921365,intron_variant,0.0
75914,Empathy quotient,7,136091100,intergenic_variant,0.0
75915,Empathy quotient,1,153903213,intron_variant,0.0
75916,Empathy quotient,16,67763673,intron_variant,0.0
75918,Empathy quotient,5,101774524,intergenic_variant,0.0
75920,Empathy quotient,11,13011608,3_prime_UTR_variant,0.0
75923,Empathy quotient,12,128429349,intron_variant,0.0
75924,Refractory celiac disease type II,7,31159653,intergenic_variant,0.0
75926,Heart rate response to exercise,12,24623818,intergenic_variant,0.0
75927,Heart rate response to exercise,12,24623818,intergenic_variant,0.0
75929,Heart rate response to exercise,7,116473690,intron_variant,0.0
75931,Heart rate response to exercise,3,38743466,intron_variant,0.0
75934,Heart rate response to exercise,19,29613291,intron_variant,0.0
75937,Heart rate response to exercise,14,21074607,missense_variant,0.0
75938,Heart rate response to exercise,6,36849337,regulatory_region_variant,0.0
75939,Heart rate response to exercise,14,72418763,intron_variant,0.0
75940,Heart rate response to exercise,7,116473690,intron_variant,0.0
75941,Heart rate response to exercise,12,33384452,intron_variant,0.0
75942,Heart rate response to exercise,1,44546601,intron_variant,0.0
75943,Heart rate response to exercise,15,94768842,intergenic_variant,0.0
75944,Heart rate response to exercise,8,120037994,intron_variant,0.0
75945,Heart rate response to exercise,19,5894573,intron_variant,0.0
75947,Heart rate response to exercise,1,44546601,intron_variant,0.0
75948,Heart rate response to exercise,15,94768842,intergenic_variant,0.0
75954,Heart rate response to exercise,10,100792906,intron_variant,0.0
75955,Heart rate response to exercise,12,24631205,intergenic_variant,0.0
75956,Heart rate response to exercise,10,100792995,intron_variant,0.0
75957,Heart rate response to exercise,2,178975161,missense_variant,0.0
75961,Heart rate response to recovery post exercise,6,36852789,regulatory_region_variant,0.0
75962,Heart rate response to recovery post exercise,12,38712929,intron_variant,0.0
75963,Heart rate response to recovery post exercise,3,38725184,missense_variant,0.0
75968,Heart rate response to recovery post exercise,15,94768842,intergenic_variant,0.0
75970,Heart rate response to recovery post exercise,1,44546601,intron_variant,0.0
75973,Heart rate response to recovery post exercise,7,100885099,intron_variant,0.0
75974,Heart rate response to recovery post exercise,7,136954689,intron_variant,0.0
75977,Heart rate response to recovery post exercise,19,5894573,intron_variant,0.0
75980,Heart rate response to recovery post exercise,10,100792995,intron_variant,0.0
75981,Heart rate response to recovery post exercise,10,100799664,intron_variant,0.0
75982,Heart rate response to recovery post exercise,10,100792995,intron_variant,0.0
75984,Heart rate response to recovery post exercise,14,72378057,intron_variant,0.0
75986,Cognitive empathy,10,28523182,non_coding_transcript_exon_variant,0.0
75987,Cognitive empathy,6,33077478,intron_variant,0.0
75989,Cognitive empathy,6,151417895,intron_variant,0.0
75992,Cognitive empathy,16,17954853,intron_variant,0.0
75993,Cognitive empathy,5,161870789,intron_variant,0.0
75996,Cognitive empathy,10,102553638,intron_variant,0.0
75997,Cognitive empathy,16,5735322,intron_variant,0.0
75998,Cognitive empathy,1,93554004,3_prime_UTR_variant,0.0
75999,Cognitive empathy,6,83582781,intron_variant,0.0
76000,Blood protein levels,1,19978364,non_coding_transcript_exon_variant,0.0
76003,Blood protein levels,19,43174936,3_prime_UTR_variant,0.0
76004,Blood protein levels,1,156645322,intron_variant,0.0
76006,Blood protein levels,20,33106254,intron_variant,0.0
76007,Blood protein levels,20,35626801,splice_acceptor_variant,0.0
76008,Blood protein levels,10,43148018,intron_variant,0.0
76009,Blood protein levels,16,153255,intron_variant,0.0
76010,Blood protein levels,11,18210202,non_coding_transcript_exon_variant,0.0
76011,Blood protein levels,6,127134676,intron_variant,0.0
76012,Blood protein levels,6,117709075,3_prime_UTR_variant,0.0
76013,Blood protein levels,10,33191785,intron_variant,0.0
76014,Blood protein levels,11,120228970,missense_variant,0.0
76015,Blood protein levels,9,92425098,intron_variant,0.0
76016,Blood protein levels,9,92425098,intron_variant,0.0
76027,Blood protein levels,6,31296356,intron_variant,0.0
76028,Blood protein levels,6,31295745,intron_variant,0.0
76029,Blood protein levels,6,31295733,intron_variant,0.0
76031,Blood protein levels,12,6455044,intron_variant,0.0
76033,Blood protein levels,19,51129159,intron_variant,0.0
76034,Blood protein levels,19,51081659,missense_variant,0.0
76036,Blood protein levels,9,135548356,intron_variant,0.0
76038,Blood protein levels,19,5847989,intron_variant,0.0
76039,Blood protein levels,4,8478027,non_coding_transcript_exon_variant,0.0
76042,Blood protein levels,3,165784921,intron_variant,0.0
76043,Blood protein levels,8,56464222,intron_variant,0.0
76044,Blood protein levels,8,27950972,intron_variant,0.0
76045,Blood protein levels,12,101693236,intergenic_variant,0.0
76046,Blood protein levels,8,6877165,intron_variant,0.0
76047,Blood protein levels,5,96771195,intron_variant,0.0
76048,Blood protein levels,18,31515925,intron_variant,0.0
76049,Blood protein levels,3,113913037,intron_variant,0.0
76050,Blood protein levels,3,128626336,intron_variant,0.0
76061,Blood protein levels,8,33473169,5_prime_UTR_variant,0.0
76063,Blood protein levels,8,133074620,intron_variant,0.0
76064,Blood protein levels,19,50981306,intron_variant,0.0
